Agent_Age,Agent_Rating,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Distance_km,Order_to_Pickup_Minutes,Order_Day,Order_DayName,Order_Month
25,5.0,Windy,High ,scooter ,Urban ,85.0,Books,6.041213866595019,5.0,17,Thursday,3
35,4.9,Cloudy,Low ,motorcycle ,Metropolitian ,205.0,Shoes,10.432744399029485,10.0,18,Friday,2
35,4.6,Windy,Low ,van,Urban ,125.0,Pet Supplies,22.535182388198077,5.0,20,Sunday,3
20,5.0,Stormy,Jam ,motorcycle ,Metropolitian ,140.0,Outdoors,7.647789157646795,5.0,21,Monday,3
35,4.5,Sandstorms,Jam ,motorcycle ,Metropolitian ,145.0,Shoes,13.661195168529341,5.0,2,Saturday,4
29,4.9,Cloudy,Low ,motorcycle ,Metropolitian ,95.0,Home,4.66463214926593,10.0,30,Wednesday,3
30,4.9,Sandstorms,Low ,scooter ,Metropolitian ,80.0,Kitchen,10.846813053923176,5.0,23,Wednesday,3
35,4.9,Cloudy,Medium ,motorcycle ,Metropolitian ,175.0,Books,22.535182388198077,10.0,31,Thursday,3
33,4.4,Cloudy,Medium ,motorcycle ,Metropolitian ,205.0,Electronics,10.884151085917082,10.0,16,Wednesday,3
34,4.7,Windy,Low ,motorcycle ,Metropolitian ,90.0,Home,25.223283616539824,15.0,18,Friday,2
20,4.7,Sunny,Jam ,motorcycle ,Urban ,55.0,Apparel,16.822593330902556,10.0,25,Friday,3
23,4.8,Sandstorms,Jam ,motorcycle ,Urban ,100.0,Skincare,7.539210618774275,5.0,15,Tuesday,2
31,4.6,Fog,Low ,motorcycle ,Metropolitian ,145.0,Jewelry,20.755883340140397,10.0,9,Wednesday,3
25,4.7,Fog,Jam ,scooter ,Urban ,210.0,Toys,12.214161102936735,5.0,23,Wednesday,3
34,4.0,Fog,High ,motorcycle ,Metropolitian ,31.0,Grocery,6.196923263958364,5.0,28,Monday,3
31,4.2,Windy,Low ,motorcycle ,Urban ,160.0,Electronics,3.054265978481412,10.0,26,Saturday,3
22,4.8,Windy,Jam ,scooter ,Metropolitian ,120.0,Home,12.438948024729351,15.0,8,Tuesday,3
27,4.5,Cloudy,Medium ,scooter ,Urban ,55.0,Snacks,9.165678378618614,5.0,3,Sunday,4
28,4.8,Sunny,High ,motorcycle ,Metropolitian ,80.0,Snacks,6.16392586859954,5.0,15,Tuesday,2
31,4.6,Fog,Low ,motorcycle ,Metropolitian ,120.0,Home,8.932469105184088,5.0,3,Sunday,4
34,4.8,Cloudy,Medium ,motorcycle ,Urban ,125.0,Pet Supplies,7.757080118899556,5.0,5,Tuesday,4
39,4.6,Fog,Jam ,scooter ,Metropolitian ,180.0,Apparel,7.647590705974561,10.0,5,Saturday,3
28,4.6,Fog,Medium ,motorcycle ,Urban ,70.0,Outdoors,7.747885462548287,15.0,1,Tuesday,3
31,4.6,Sunny,Jam ,motorcycle ,Metropolitian ,150.0,Outdoors,12.236645300484978,15.0,29,Tuesday,3
26,3.4,Sunny,Low ,motorcycle ,Metropolitian ,205.0,Kitchen,19.940329087742604,15.0,4,Friday,3
32,4.0,Stormy,Jam ,motorcycle ,Urban ,190.0,Sports,19.883303108924473,5.0,12,Saturday,3
36,4.9,Sunny,Low ,scooter ,Metropolitian ,95.0,Snacks,19.883194540663208,15.0,29,Tuesday,3
21,5.0,Fog,Medium ,motorcycle ,Urban ,140.0,Apparel,10.624481568765878,5.0,27,Sunday,3
27,5.0,Windy,Jam ,scooter ,Other,105.0,Kitchen,13.870521712299096,15.0,14,Monday,2
36,4.4,Fog,Jam ,scooter ,Urban ,240.0,Shoes,12.410432681826242,15.0,4,Monday,4
28,4.8,Cloudy,Low ,scooter ,Urban ,65.0,Toys,9.329273468280855,5.0,3,Sunday,4
31,4.6,Sandstorms,Low ,scooter ,Metropolitian ,75.0,Apparel,19.340932603768994,15.0,2,Saturday,4
37,3.5,Sandstorms,Jam ,motorcycle ,Metropolitian ,220.0,Apparel,12.1899315420921,10.0,16,Wednesday,2
38,4.6,Fog,Low ,scooter ,Metropolitian ,90.0,Skincare,1.5103183815574097,5.0,19,Saturday,3
27,4.8,Sunny,High ,motorcycle ,Metropolitian ,70.0,Kitchen,20.844056260167147,15.0,21,Monday,3
35,4.2,Stormy,Jam ,scooter ,Metropolitian ,175.0,Home,13.945212240742842,15.0,2,Saturday,4
28,4.2,Fog,Jam ,scooter ,Metropolitian ,200.0,Skincare,19.882164406799596,15.0,4,Monday,4
36,5.0,Sunny,Low ,motorcycle ,Urban ,60.0,Jewelry,1.4880448867092444,15.0,5,Tuesday,4
30,4.8,Fog,Jam ,scooter ,Metropolitian ,215.0,Clothing,13.743515685221775,5.0,2,Saturday,4
28,4.9,Sunny,Low ,scooter ,Metropolitian ,85.0,Shoes,2.976280715993522,15.0,7,Monday,3
38,4.8,Sunny,Jam ,van,Metropolitian ,95.0,Cosmetics,7.767681384536304,10.0,12,Saturday,3
33,4.9,Cloudy,Jam ,motorcycle ,Metropolitian ,220.0,Snacks,10.58675568922506,15.0,27,Sunday,3
30,4.5,Sunny,Medium ,scooter ,Urban ,125.0,Skincare,8.860084788919206,10.0,8,Tuesday,3
37,5.0,Windy,High ,motorcycle ,Metropolitian ,170.0,Pet Supplies,6.229150497453029,5.0,11,Friday,2
27,4.6,Stormy,High ,motorcycle ,Metropolitian ,130.0,Apparel,1.5125287367950533,15.0,21,Monday,3
20,4.6,Sunny,Low ,motorcycle ,Metropolitian ,60.0,Clothing,2.9767694453812323,15.0,28,Monday,3
39,5.0,Sandstorms,Low ,scooter ,Metropolitian ,110.0,Clothing,3.0359274349522045,5.0,1,Friday,4
22,5.0,Cloudy,Jam ,scooter ,Metropolitian ,220.0,Books,22.535182388198077,5.0,29,Tuesday,3
33,4.2,Sandstorms,Medium ,motorcycle ,Metropolitian ,160.0,Shoes,9.161008089283468,10.0,11,Friday,3
31,4.2,Windy,Medium ,motorcycle ,Metropolitian ,165.0,Toys,8.782868631023897,15.0,15,Tuesday,2
25,4.7,Windy,Low ,motorcycle ,Urban ,85.0,Books,1.4866201595999526,5.0,17,Thursday,2
25,4.9,Windy,High ,scooter ,Metropolitian ,145.0,Jewelry,1.5295340177411298,5.0,17,Thursday,3
26,4.2,Fog,Jam ,scooter ,Metropolitian ,210.0,Skincare,17.063560974578667,5.0,29,Tuesday,3
26,4.7,Stormy,Jam ,scooter ,Metropolitian ,135.0,Pet Supplies,13.611101106406496,5.0,31,Thursday,3
39,4.1,Sandstorms,Jam ,motorcycle ,Metropolitian ,200.0,Clothing,7.439651353859388,5.0,15,Tuesday,3
32,4.7,Fog,Low ,scooter ,Metropolitian ,150.0,Pet Supplies,22.124522687009016,5.0,27,Sunday,3
36,4.2,Cloudy,High ,motorcycle ,Metropolitian ,160.0,Kitchen,3.099023850433492,5.0,3,Sunday,4
34,4.9,Cloudy,Low ,motorcycle ,Metropolitian ,95.0,Outdoors,1.5105048384811497,10.0,1,Tuesday,3
29,4.3,Windy,Jam ,motorcycle ,Metropolitian ,165.0,Electronics,16.871804385709915,10.0,31,Thursday,3
31,4.8,Sandstorms,Medium ,van,Urban ,145.0,Skincare,7.562153377641838,15.0,1,Friday,4
39,4.9,Stormy,Low ,scooter ,Metropolitian ,115.0,Jewelry,3.1029169967959707,15.0,17,Thursday,3
32,4.8,Stormy,Medium ,motorcycle ,Metropolitian ,195.0,Pet Supplies,20.049770683193703,5.0,18,Friday,2
24,4.8,Sunny,Low ,motorcycle ,Metropolitian ,85.0,Pet Supplies,3.0984471841718384,5.0,30,Wednesday,3
34,4.7,Sunny,Medium ,scooter ,Metropolitian ,95.0,Home,21.1930798614046,5.0,15,Tuesday,2
20,4.9,Fog,Low ,scooter ,Metropolitian ,125.0,Skincare,19.351082464681973,5.0,2,Saturday,4
34,4.5,Fog,Low ,scooter ,Metropolitian ,75.0,Sports,3.1027828005863136,10.0,3,Sunday,4
20,4.5,Sandstorms,Jam ,scooter ,Metropolitian ,145.0,Outdoors,12.328198620781345,15.0,16,Wednesday,2
35,4.6,Windy,Jam ,motorcycle ,Metropolitian ,185.0,Pet Supplies,16.611307423270418,10.0,31,Thursday,3
34,4.8,Cloudy,High ,motorcycle ,Metropolitian ,135.0,Sports,6.19703893141132,5.0,26,Saturday,3
24,4.7,Fog,Low ,van,Metropolitian ,100.0,Clothing,16.81919099677655,15.0,8,Tuesday,3
32,4.9,Fog,Low ,scooter ,Metropolitian ,95.0,Toys,9.061597007035509,15.0,3,Sunday,4
34,4.9,Windy,Low ,scooter ,Urban ,140.0,Home,17.041309090801786,5.0,2,Wednesday,3
25,4.3,Sandstorms,Jam ,motorcycle ,Metropolitian ,190.0,Snacks,19.93985977406209,10.0,6,Sunday,3
24,4.4,Windy,Low ,motorcycle ,Metropolitian ,80.0,Jewelry,3.109884187956252,5.0,26,Saturday,3
33,4.5,Windy,High ,scooter ,Metropolitian ,145.0,Books,3.1028522086456105,5.0,3,Sunday,4
26,5.0,Windy,Medium ,motorcycle ,Metropolitian ,135.0,Outdoors,21.1930798614046,15.0,7,Monday,3
30,4.8,Sandstorms,Medium ,scooter ,Metropolitian ,165.0,Sports,21.762350253657587,5.0,17,Thursday,2
32,4.9,Sunny,Medium ,scooter ,Metropolitian ,85.0,Snacks,25.223283616539824,5.0,2,Wednesday,3
30,4.8,Cloudy,High ,scooter ,Urban ,125.0,Skincare,3.0985793628085028,10.0,7,Monday,3
35,4.2,Stormy,Low ,motorcycle ,Metropolitian ,115.0,Shoes,1.5492757589011077,5.0,11,Friday,3
24,4.8,Windy,Jam ,motorcycle ,Metropolitian ,120.0,Toys,24.031775270041678,5.0,6,Sunday,3
36,4.9,Sandstorms,Jam ,motorcycle ,Urban ,180.0,Jewelry,12.43853721145819,10.0,12,Saturday,3
30,4.9,Fog,Low ,scooter ,Metropolitian ,135.0,Apparel,19.63445092983647,10.0,25,Friday,3
35,4.2,Windy,High ,motorcycle ,Metropolitian ,170.0,Outdoors,6.197029528170028,15.0,5,Tuesday,4
20,4.8,Stormy,Low ,scooter ,Metropolitian ,70.0,Kitchen,4.648491109477814,10.0,28,Monday,3
33,4.8,Sunny,Low ,motorcycle ,Metropolitian ,150.0,Kitchen,10.706698044121364,5.0,8,Tuesday,3
27,4.8,Cloudy,High ,motorcycle ,Urban ,150.0,Home,3.102778532996167,5.0,5,Saturday,3
22,4.1,Windy,Low ,motorcycle ,Metropolitian ,130.0,Sports,1.5103624222739924,10.0,9,Wednesday,3
22,4.7,Stormy,Jam ,scooter ,Urban ,130.0,Shoes,10.665935979690616,15.0,18,Friday,2
36,4.1,Windy,Jam ,motorcycle ,Metropolitian ,250.0,Kitchen,19.85650618354499,5.0,16,Wednesday,3
22,4.6,Stormy,Low ,motorcycle ,Metropolitian ,65.0,Shoes,4.664736409311263,15.0,15,Tuesday,3
21,4.9,Cloudy,Jam ,scooter ,Metropolitian ,145.0,Clothing,9.107658825826476,5.0,24,Thursday,3
34,4.9,Windy,Low ,motorcycle ,Metropolitian ,115.0,Electronics,4.664736409311263,10.0,24,Thursday,3
36,4.7,Fog,Jam ,motorcycle ,Metropolitian ,235.0,Electronics,13.39091144683634,5.0,31,Thursday,3
39,4.4,Windy,Low ,motorcycle ,Metropolitian ,100.0,Electronics,3.1099233720447836,15.0,5,Tuesday,4
39,4.6,Fog,Medium ,scooter ,Metropolitian ,90.0,Jewelry,6.13624818187495,5.0,13,Sunday,3
34,5.0,Sunny,Low ,scooter ,Metropolitian ,50.0,Clothing,3.059093555186786,15.0,5,Saturday,3
20,4.9,Sandstorms,Medium ,motorcycle ,Metropolitian ,120.0,Pet Supplies,6.118155829484073,5.0,17,Thursday,3
25,4.8,Stormy,Medium ,motorcycle ,Metropolitian ,110.0,Apparel,12.236050766444205,5.0,4,Monday,4
33,4.9,Fog,Low ,scooter ,Metropolitian ,145.0,Shoes,19.94033887231402,5.0,18,Friday,3
29,4.8,Windy,Jam ,motorcycle ,Metropolitian ,90.0,Shoes,19.807257553179376,10.0,12,Saturday,2
35,4.9,Windy,Medium ,motorcycle ,Metropolitian ,150.0,Skincare,13.960889853665337,10.0,12,Saturday,3
24,4.6,Cloudy,Medium ,motorcycle ,Metropolitian ,205.0,Outdoors,20.839226755308367,10.0,6,Wednesday,4
39,4.8,Windy,Low ,motorcycle ,Metropolitian ,140.0,Jewelry,10.66636104245445,5.0,16,Wednesday,2
26,4.7,Cloudy,Jam ,motorcycle ,Metropolitian ,205.0,Snacks,10.685336296839141,15.0,29,Tuesday,3
34,3.9,Windy,Jam ,scooter ,Metropolitian ,190.0,Electronics,13.993853622293804,5.0,31,Thursday,3
33,4.4,Stormy,Low ,motorcycle ,Metropolitian ,105.0,Jewelry,9.245997715924235,10.0,17,Thursday,2
38,4.3,Fog,High ,motorcycle ,Metropolitian ,185.0,Electronics,1.5125333715626577,15.0,3,Sunday,4
22,4.6,Sunny,Jam ,van,Urban ,85.0,Jewelry,4.4596906182454905,10.0,13,Sunday,2
39,4.8,Cloudy,Low ,motorcycle ,Urban ,110.0,Apparel,3.09923698706867,5.0,24,Thursday,3
36,4.5,Cloudy,Low ,motorcycle ,Metropolitian ,95.0,Outdoors,4.531221864673841,10.0,21,Monday,3
23,4.7,Sunny,Low ,motorcycle ,Urban ,100.0,Outdoors,1.5073263645090003,15.0,9,Wednesday,3
23,4.8,Cloudy,Low ,motorcycle ,Metropolitian ,75.0,Snacks,3.067770561072467,5.0,17,Thursday,3
30,4.8,Fog,Low ,scooter ,Metropolitian ,75.0,Sports,1.5491795846983514,15.0,5,Saturday,3
35,4.7,Cloudy,High ,scooter ,Metropolitian ,145.0,Cosmetics,5.984577848006971,5.0,13,Sunday,2
36,4.6,Stormy,Low ,motorcycle ,Metropolitian ,125.0,Pet Supplies,1.5297344883922805,10.0,19,Saturday,3
26,4.8,Stormy,Medium ,motorcycle ,Metropolitian ,27.0,Grocery,10.738078032534037,5.0,10,Thursday,3
26,4.6,Sandstorms,Low ,motorcycle ,Urban ,80.0,Clothing,13.764054287350252,5.0,31,Thursday,3
28,4.6,Windy,High ,scooter ,Metropolitian ,90.0,Shoes,21.1930798614046,5.0,15,Tuesday,2
27,4.5,Sunny,Jam ,scooter ,Urban ,65.0,Toys,4.5830282281129735,5.0,24,Thursday,3
29,4.6,Stormy,Jam ,motorcycle ,Metropolitian ,100.0,Skincare,10.41555489968215,10.0,31,Thursday,3
23,4.9,Sunny,Medium ,scooter ,Urban ,60.0,Outdoors,4.464163123690179,10.0,13,Sunday,3
29,4.9,Cloudy,High ,scooter ,Urban ,115.0,Pet Supplies,6.1177745597423066,15.0,19,Saturday,3
28,4.8,Fog,Medium ,motorcycle ,Metropolitian ,145.0,Home,21.1930798614046,10.0,3,Thursday,3
38,4.5,Windy,Medium ,motorcycle ,Metropolitian ,160.0,Electronics,16.13898495269112,5.0,14,Monday,2
33,5.0,Sandstorms,High ,scooter ,Metropolitian ,165.0,Clothing,6.0498690649436355,15.0,24,Thursday,3
31,4.7,Stormy,Low ,motorcycle ,Metropolitian ,125.0,Jewelry,20.212199139843758,5.0,25,Friday,3
36,4.7,Cloudy,Medium ,scooter ,Urban ,80.0,Apparel,21.1930798614046,10.0,15,Tuesday,2
23,4.8,Cloudy,Medium ,scooter ,Metropolitian ,155.0,Sports,22.535182388198077,5.0,29,Tuesday,3
27,4.9,Stormy,Jam ,motorcycle ,Metropolitian ,140.0,Outdoors,16.822593330902556,15.0,31,Thursday,3
36,4.7,Fog,High ,motorcycle ,Metropolitian ,130.0,Jewelry,2.976056086568439,10.0,17,Thursday,3
21,4.8,Sandstorms,Jam ,scooter ,Metropolitian ,85.0,Cosmetics,4.464026797416645,10.0,13,Sunday,3
38,4.4,Cloudy,Jam ,motorcycle ,Metropolitian ,225.0,Apparel,16.365894271420444,15.0,18,Friday,3
27,4.8,Stormy,Low ,van,Metropolitian ,50.0,Home,19.63445092983647,10.0,14,Monday,3
29,4.7,Fog,High ,motorcycle ,Urban ,150.0,Books,1.5125407936966182,15.0,24,Thursday,3
36,4.1,Sandstorms,Low ,motorcycle ,Metropolitian ,155.0,Home,4.537460219891628,15.0,24,Thursday,3
21,4.8,Windy,Jam ,motorcycle ,Metropolitian ,65.0,Snacks,9.308008411174363,15.0,28,Monday,3
28,4.7,Sunny,Low ,motorcycle ,Metropolitian ,120.0,Skincare,12.396112113657612,10.0,20,Sunday,3
20,4.7,Cloudy,Low ,motorcycle ,Metropolitian ,80.0,Books,3.02166368351714,15.0,19,Saturday,3
29,4.7,Sandstorms,Jam ,scooter ,Urban ,75.0,Toys,4.588834564304853,10.0,3,Thursday,3
27,4.6,Sandstorms,Medium ,motorcycle ,Urban ,70.0,Cosmetics,7.589193023257342,5.0,3,Sunday,4
33,4.6,Sandstorms,Medium ,motorcycle ,Metropolitian ,130.0,Home,4.391859402745286,5.0,13,Sunday,2
20,4.9,Sandstorms,Medium ,motorcycle ,Metropolitian ,130.0,Kitchen,4.5886146280814755,10.0,30,Wednesday,3
27,4.8,Cloudy,Medium ,motorcycle ,Metropolitian ,110.0,Sports,7.061956351611167,15.0,17,Thursday,3
24,4.9,Cloudy,Medium ,motorcycle ,Urban ,125.0,Sports,6.8238161891373705,5.0,3,Sunday,4
38,4.7,Sunny,Low ,motorcycle ,Metropolitian ,100.0,Pet Supplies,3.059240455493852,15.0,30,Wednesday,3
23,4.5,Sandstorms,Medium ,motorcycle ,Urban ,90.0,Outdoors,7.647908828689127,10.0,1,Friday,4
24,4.8,Windy,Jam ,scooter ,Metropolitian ,90.0,Clothing,6.7641226156090015,10.0,1,Tuesday,3
30,4.0,Fog,Jam ,motorcycle ,Metropolitian ,195.0,Cosmetics,14.511038924457145,15.0,12,Saturday,2
23,4.9,Cloudy,Medium ,motorcycle ,Metropolitian ,150.0,Electronics,19.941419487830352,5.0,20,Sunday,3
28,4.8,Windy,Low ,scooter ,Other,70.0,Jewelry,8.782857063234943,10.0,11,Friday,2
23,4.7,Sandstorms,Jam ,motorcycle ,Metropolitian ,150.0,Books,4.64841181693955,5.0,15,Tuesday,3
20,4.6,Stormy,Medium ,scooter ,Metropolitian ,145.0,Kitchen,19.63246571946274,10.0,29,Tuesday,3
29,4.7,Fog,High ,scooter ,Metropolitian ,150.0,Clothing,2.934536438007446,5.0,11,Friday,2
39,4.8,Sunny,Low ,scooter ,Urban ,75.0,Sports,19.63016893231906,10.0,16,Wednesday,3
37,4.3,Stormy,Medium ,scooter ,Metropolitian ,185.0,Home,10.73849636781668,10.0,29,Tuesday,3
36,4.8,Sunny,Medium ,scooter ,Metropolitian ,115.0,Electronics,4.4565297523881044,10.0,7,Monday,3
32,4.9,Windy,High ,motorcycle ,Metropolitian ,150.0,Outdoors,21.1930798614046,5.0,11,Friday,2
24,4.6,Fog,High ,van,Metropolitian ,105.0,Books,6.071667504672098,5.0,17,Thursday,3
26,4.5,Cloudy,Jam ,motorcycle ,Metropolitian ,130.0,Kitchen,9.308325333644872,15.0,1,Tuesday,3
38,4.7,Sunny,Jam ,motorcycle ,Metropolitian ,180.0,Cosmetics,12.14306863645734,5.0,4,Monday,4
34,4.9,Stormy,High ,motorcycle ,Metropolitian ,150.0,Cosmetics,4.786488798320135,10.0,11,Friday,3
29,4.4,Cloudy,Jam ,motorcycle ,Metropolitian ,160.0,Skincare,19.63102373000642,15.0,18,Friday,3
31,4.5,Sunny,Low ,motorcycle ,Urban ,130.0,Books,16.364870886396016,10.0,18,Friday,3
39,4.8,Windy,Low ,motorcycle ,Metropolitian ,145.0,Outdoors,16.366951778637734,5.0,16,Wednesday,3
25,4.8,Sandstorms,Medium ,scooter ,Metropolitian ,130.0,Books,13.94565841258047,5.0,2,Saturday,4
24,5.0,Fog,Low ,scooter ,Metropolitian ,130.0,Electronics,13.591068802313822,10.0,31,Thursday,3
32,4.8,Windy,High ,motorcycle ,Metropolitian ,245.0,Toys,6.108657243547514,10.0,3,Thursday,3
27,4.8,Fog,Low ,motorcycle ,Metropolitian ,75.0,Shoes,9.061127494752238,10.0,3,Sunday,4
20,4.7,Fog,Low ,motorcycle ,Metropolitian ,75.0,Home,3.0679856996320822,10.0,13,Sunday,3
20,4.0,Stormy,Jam ,motorcycle ,Urban ,175.0,Snacks,16.760448162249116,10.0,16,Wednesday,2
29,4.8,Sunny,Medium ,van,Metropolitian ,55.0,Cosmetics,6.205452157234974,15.0,30,Wednesday,3
34,4.8,Sunny,Jam ,scooter ,Metropolitian ,85.0,Outdoors,13.591348775490044,5.0,31,Thursday,3
27,5.0,Stormy,Jam ,motorcycle ,Metropolitian ,140.0,Jewelry,10.270824769253997,15.0,16,Wednesday,2
30,4.9,Fog,Jam ,scooter ,Metropolitian ,150.0,Apparel,7.787150631052786,10.0,17,Thursday,2
31,3.8,Sandstorms,Jam ,motorcycle ,Metropolitian ,205.0,Sports,11.903288478122649,10.0,18,Friday,3
29,4.7,Windy,Medium ,motorcycle ,Urban ,120.0,Cosmetics,21.762350253657587,10.0,24,Thursday,3
34,4.9,Fog,Medium ,motorcycle ,Metropolitian ,30.0,Grocery,10.706780989771683,5.0,6,Wednesday,4
33,4.7,Windy,Low ,motorcycle ,Urban ,125.0,Sports,1.5491634661872677,5.0,9,Wednesday,3
29,4.7,Stormy,Medium ,scooter ,Metropolitian ,145.0,Sports,4.790280979543997,15.0,17,Thursday,2
38,4.4,Windy,Jam ,motorcycle ,Metropolitian ,215.0,Home,20.143689599486173,5.0,25,Friday,3
20,4.3,Windy,Low ,motorcycle ,Metropolitian ,25.0,Grocery,7.757008674701061,15.0,19,Saturday,3
29,4.6,Sandstorms,Low ,scooter ,Urban ,65.0,Apparel,4.072887625711742,5.0,28,Monday,3
31,4.9,Windy,Low ,motorcycle ,Metropolitian ,110.0,Sports,20.862512594454753,15.0,16,Wednesday,2
37,5.0,Stormy,Jam ,motorcycle ,Metropolitian ,125.0,Snacks,4.464163123690179,5.0,24,Thursday,3
32,5.0,Fog,Jam ,scooter ,Metropolitian ,140.0,Books,4.601965759352708,15.0,15,Tuesday,3
30,4.6,Cloudy,Low ,scooter ,Metropolitian ,80.0,Snacks,6.7641226156090015,5.0,24,Thursday,3
28,4.6,Cloudy,Medium ,scooter ,Metropolitian ,160.0,Books,13.593979183831362,15.0,8,Tuesday,3
36,4.2,Sandstorms,Low ,motorcycle ,Metropolitian ,115.0,Cosmetics,3.0680253753420472,15.0,17,Thursday,3
27,4.2,Sandstorms,Low ,motorcycle ,Metropolitian ,29.0,Grocery,9.296672611790157,10.0,30,Wednesday,3
27,4.7,Stormy,Low ,motorcycle ,Urban ,85.0,Cosmetics,1.4639686023904175,15.0,13,Sunday,2
21,5.0,Sandstorms,Jam ,motorcycle ,Metropolitian ,180.0,Clothing,4.623671086900219,15.0,15,Tuesday,2
24,4.5,Stormy,Low ,van,Metropolitian ,60.0,Toys,7.669746054108835,15.0,1,Friday,4
39,4.9,Cloudy,High ,motorcycle ,Metropolitian ,170.0,Snacks,5.952037333361409,10.0,5,Tuesday,4
22,4.6,Cloudy,Low ,motorcycle ,Metropolitian ,120.0,Toys,3.059183021167897,10.0,9,Wednesday,3
27,4.5,Windy,Low ,motorcycle ,Metropolitian ,105.0,Home,16.799203683671756,15.0,2,Saturday,4
34,4.8,Stormy,Medium ,scooter ,Metropolitian ,135.0,Jewelry,5.855334902123151,15.0,13,Sunday,2
25,5.0,Sandstorms,Low ,scooter ,Metropolitian ,60.0,Toys,1.5496365424392635,15.0,3,Sunday,4
27,4.9,Windy,Medium ,scooter ,Metropolitian ,140.0,Skincare,21.762350253657587,5.0,11,Friday,2
25,4.6,Sunny,Jam ,motorcycle ,Urban ,95.0,Toys,10.901164314437086,10.0,12,Saturday,2
29,4.7,Sunny,Medium ,motorcycle ,Urban ,90.0,Pet Supplies,17.044287771547694,10.0,27,Sunday,3
27,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,225.0,Snacks,12.062119922930552,5.0,12,Saturday,2
36,4.7,Sandstorms,Jam ,motorcycle ,Metropolitian ,150.0,Jewelry,4.664642748896072,15.0,5,Tuesday,4
38,4.8,Windy,Medium ,scooter ,Metropolitian ,170.0,Apparel,4.79052697229394,10.0,13,Sunday,2
38,4.9,Sandstorms,Low ,scooter ,Urban ,145.0,Pet Supplies,12.438529701270445,10.0,10,Thursday,3
35,4.8,Sunny,Jam ,motorcycle ,Metropolitian ,130.0,Books,9.245826665693794,5.0,17,Thursday,2
35,3.9,Sunny,Jam ,motorcycle ,Metropolitian ,165.0,Apparel,19.93985977406209,10.0,4,Friday,3
25,4.8,Windy,Jam ,scooter ,Metropolitian ,130.0,Electronics,13.993149115901053,5.0,25,Friday,3
35,4.7,Sunny,Jam ,van,Metropolitian ,120.0,Electronics,4.554154698317838,15.0,17,Thursday,3
25,4.6,Sandstorms,High ,motorcycle ,Urban ,50.0,Cosmetics,1.5125345522731677,15.0,5,Tuesday,4
34,4.9,Windy,Low ,motorcycle ,Metropolitian ,100.0,Electronics,20.142918601975556,5.0,25,Friday,3
37,4.2,Sandstorms,Jam ,motorcycle ,Urban ,205.0,Apparel,14.588763003448593,10.0,4,Friday,3
34,4.0,Sandstorms,High ,van,Metropolitian ,170.0,Clothing,20.755883340140397,10.0,3,Sunday,4
31,4.2,Stormy,Jam ,scooter ,Other,160.0,Outdoors,20.21226394004648,10.0,14,Monday,3
21,4.9,Windy,Medium ,motorcycle ,Urban ,110.0,Apparel,11.902873492993384,5.0,27,Sunday,3
35,4.7,Stormy,Jam ,van,Metropolitian ,145.0,Shoes,21.762350253657587,5.0,13,Sunday,2
21,4.9,Sandstorms,Jam ,van,Metropolitian ,105.0,Apparel,9.995645646623469,10.0,29,Tuesday,3
39,4.2,Sandstorms,Medium ,motorcycle ,Metropolitian ,240.0,Sports,9.978090443355708,10.0,29,Tuesday,3
35,4.9,Stormy,Low ,scooter ,Urban ,100.0,Snacks,1.5103683709801028,10.0,13,Sunday,3
36,4.9,Sunny,Low ,motorcycle ,Metropolitian ,140.0,Electronics,21.451121148675174,15.0,28,Monday,3
36,4.8,Sunny,Low ,motorcycle ,Metropolitian ,145.0,Snacks,7.774520987326119,15.0,3,Thursday,3
30,4.0,Windy,Low ,motorcycle ,Metropolitian ,34.0,Grocery,1.5491634661872677,10.0,7,Monday,3
30,4.2,Windy,High ,van,Metropolitian ,165.0,Toys,3.0358047939362813,10.0,17,Thursday,3
21,4.9,Stormy,Jam ,scooter ,Urban ,120.0,Jewelry,13.740852946326266,15.0,14,Monday,3
21,4.6,Sunny,Jam ,scooter ,Other,15.0,Grocery,9.296712100181105,10.0,13,Sunday,3
38,4.4,Sunny,Jam ,motorcycle ,Metropolitian ,155.0,Electronics,12.142087258477051,15.0,25,Friday,3
37,4.9,Windy,Jam ,motorcycle ,Metropolitian ,195.0,Outdoors,7.774257206554072,15.0,9,Wednesday,3
38,4.8,Sandstorms,Low ,motorcycle ,Metropolitian ,125.0,Home,22.124522687009016,15.0,14,Monday,2
37,4.9,Cloudy,Medium ,motorcycle ,Metropolitian ,230.0,Shoes,12.236043012743853,5.0,20,Sunday,3
31,4.6,Windy,Jam ,motorcycle ,Metropolitian ,175.0,Toys,9.979315414451534,10.0,29,Tuesday,3
34,4.6,Sunny,High ,motorcycle ,Metropolitian ,110.0,Toys,6.135753835850377,5.0,21,Monday,3
39,4.8,Windy,Jam ,scooter ,Metropolitian ,26.0,Grocery,6.7641226156090015,5.0,9,Wednesday,3
35,4.6,Sandstorms,Low ,motorcycle ,Urban ,110.0,Skincare,20.244832953791782,15.0,14,Monday,2
24,4.7,Cloudy,Jam ,motorcycle ,Metropolitian ,120.0,Snacks,4.5541509794301644,15.0,13,Sunday,3
26,4.3,Windy,Low ,motorcycle ,Metropolitian ,135.0,Sports,4.5374767017579485,10.0,9,Wednesday,3
